,Pos,Vel,Angle,Vel_tip,Mean_1,Mean_2,Variance_1,Variance_2
204,0.2617684249259643,0.1619777494149769,0.1359208333272194,0.10173961024072203,6.6332183,6.7489424,0.027794043,0.033261046
205,0.26500797991426384,-0.0348038439624771,0.13795562553203386,0.4340274146136111,6.7183814,6.6398063,0.06418591,0.05432197
206,0.2643119030350143,0.1581229393860809,0.14663617382430608,0.18781710121842202,6.4929132,6.766304,0.024194505,0.03442548
207,0.26747436182273593,-0.03875939747981272,0.15039251584867452,0.5229279482442093,6.8363814,6.8246155,0.033282313,0.026481554
208,0.2666991738731397,0.15396150199051198,0.1608510748135587,0.28115856100045383,6.241204,6.4639177,0.022607503,0.014095677
209,0.26977840391294994,0.3464672395405578,0.16647424603356778,0.04321399884678495,6.5086594,6.597449,0.070150346,0.043106508
210,0.2767077487037611,0.5388593274914433,0.16733852601050347,-0.19266676681336894,6.471658,6.5644417,0.098694116,0.056881268
211,0.2874849352535899,0.7312414683918464,0.16348519067423609,-0.4282408161734299,6.6956954,6.7520432,0.019470558,0.016409278
212,0.30210976462142686,0.9237164025223721,0.1549203743507675,-0.6652527113925191,6.5400276,6.5477905,0.019758051,0.018347535
213,0.3205840926718743,0.7268176880460365,0.1416153201229171,-0.32807716151517996,6.710036,6.7023025,0.016887294,0.01231307
214,0.33512044643279504,0.9196694248879632,0.1350537768926135,-0.5729630151436853,6.628579,6.6848197,0.020961137,0.023582488
215,0.3535138349305543,0.7229381593755342,0.12359451658973979,-0.24096802417276242,6.8378725,6.8220077,0.050578248,0.04160418
216,0.367972598118065,0.9160977613300039,0.11877515610628454,-0.49225292300021145,6.572947,6.626569,0.06150049,0.06149488
217,0.38629455334466506,0.7195183572227637,0.10893009764628031,-0.16462346310521214,6.852702,6.7482758,0.022344025,0.014960415
218,0.40068492048912036,0.5230193240434903,0.10563762838417606,0.16034025830019005,6.6821966,6.6651154,0.038757347,0.05188087
219,0.4111453069699902,0.7164827846072227,0.10884443355017986,-0.09723751723853408,6.403282,6.650757,0.013872226,0.022384126
220,0.42547496266213464,0.9098900527199059,0.10689968320540919,-0.35369451157148585,6.4362893,6.7678413,0.055102345,0.029488314
221,0.44367276371653275,1.103342438956521,0.09982579297397946,-0.610847972630159,6.4105177,6.5267205,0.051705368,0.02887595
222,0.46573961249566315,0.9069773182765783,0.08760883352137629,-0.28846662185535854,6.7815485,6.725843,0.045492113,0.039646488
223,0.4838791588611947,0.7107223872579455,0.08183950108426911,0.030510820223690727,6.655622,6.6457167,0.071661696,0.07071029
224,0.4980936066063536,0.9045811546247424,0.08244971748874293,-0.23527010414405797,6.5754776,6.7927604,0.01303261,0.038068235
225,0.5161852296988485,1.0984342487461567,0.07774431540586177,-0.5008491892198396,6.4930468,6.537622,0.009095142,0.011061049
226,0.5381539146737716,0.9023073887398214,0.06772733162146498,-0.18471371025612915,6.711225,6.7033653,0.024657318,0.029409353
227,0.556200062448568,1.0963982073181493,0.0640330574163424,-0.4552858572084171,6.539519,6.602215,0.051347185,0.067884155
228,0.578128026594931,1.290559107491149,0.05492734027217405,-0.7271174762899903,6.768303,6.774541,0.051256914,0.05067897
229,0.603939208744754,1.0947225076683873,0.04038499074637424,-0.41766507713184575,6.4934945,6.4007177,0.04245023,0.053513613
230,0.6258336588981218,0.8990522154811333,0.03203168920373733,-0.11252899218131324,6.7850075,6.605049,0.016369296,0.021314684
231,0.6438147032077445,0.70348626992496,0.029781109360111063,0.1900851530563608,6.512267,6.381675,0.016815182,0.020566914
232,0.6578844286062436,0.8981697881254351,0.03358281242123828,-0.0930562811349821,6.789524,6.828513,0.056358043,0.06732041
233,0.6758478243687523,0.7025829901455852,0.03172168679853864,0.21002998460129657,6.26784,6.1216955,0.018574085,0.027864479
234,0.689899484171664,0.5070221677647967,0.035922286490564566,0.5125482528755149,6.7482557,6.5635605,0.047037132,0.043489706
235,0.70003992752696,0.3114131478249683,0.04617325154807486,0.8163313721717116,6.4389596,6.35257,0.06554587,0.07553475
236,0.7062681904834593,0.5058735425623387,0.06249987899150909,0.5385217754120488,6.4002905,6.5858603,0.027587129,0.043414585
237,0.7163856613347062,0.7000637265635646,0.07327031449975006,0.26616823253188493,6.0473113,6.1276393,0.05205542,0.026173344
